variant,date,param,kind,unit,value_conc,below_lod,raw,pumped_volume_l,lab_no,source_file,treatment,treatment_group,treatment_group_label,soil,sensor,phase,experiment_start_date,days
200.D,2022-08-16,Al,ion,umol/l,0.0,True,"<0,02",2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Ca,ion,umol/l,2744.6479365237788,False,110,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Cl,ion,umol/l,2284.7149747553094,False,81,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,DOC,ion,umol/l,574.4733993838981,False,6.9,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,EC_field_uS_per_cm_25degC,direct,uS/cm,840.0,False,840,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,EC_lab_uS_per_cm_25degC,direct,uS/cm,829.0,False,829,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Fe,ion,umol/l,0.0,True,"<0,005",2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,HCO3,ion,umol/l,4703.607191438452,False,287,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,HCO3_hardness_dH,direct,dH,13.1,False,13.1,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,K,ion,umol/l,89.5186454550105,False,3.5,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Kb8.2_mmol_per_l,direct,mmol/l,0.37,False,0.37,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Ks4.3_mmol_per_l,direct,mmol/l,4.7,False,4.7,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Mg,ion,umol/l,617.1569635877391,False,15,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,NO2,ion,umol/l,0.0,True,"<0,05",2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,NO3,ion,umol/l,4.515837687891104,False,0.28,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Na,ion,umol/l,2044.367116137451,False,47,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,O2_mg_per_l,direct,mg/l,7.0,False,7,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,SO4,ion,umol/l,874.4534665833854,False,84,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,Si,ion,umol/l,202.94808801538133,False,5.7,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,pH_field,direct,pH,7.3,False,7.3,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,pH_lab,direct,pH,7.43,False,7.43,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,sum_anions_meq_per_l,direct,meq/l,8.69112430266421,False,8.69112430266421,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,sum_cations_meq_per_l,direct,meq/l,8.8675602286003,False,8.8675602286003,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,temp_air_degC,direct,degC,28.0,False,28,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,temp_pH_lab_degC,direct,degC,21.7,False,21.7,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-16,temp_water_field_degC,direct,degC,20.0,False,20,2.5,AP2244560,CDIFUE21_AB2210679.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,93
200.D,2022-08-30,Al,ion,umol/l,1.1118523460084502,False,0.03,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Ca,ion,umol/l,4241.728629173112,False,170,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Cl,ion,umol/l,3948.890079823992,False,140,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,DOC,ion,umol/l,824.2444425942887,False,9.9,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,EC_field_uS_per_cm_25degC,direct,uS/cm,1179.0,False,1179,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,EC_lab_uS_per_cm_25degC,direct,uS/cm,1190.0,False,1190,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Fe,ion,umol/l,0.16116035455278,False,0.009,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,HCO3,ion,umol/l,5490.273202550108,False,335,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,HCO3_hardness_dH,direct,dH,15.4,False,15.4,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,K,ion,umol/l,99.74934779272596,False,3.9,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Kb8.2_mmol_per_l,direct,mmol/l,0.41,False,0.41,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Ks4.3_mmol_per_l,direct,mmol/l,5.5,False,5.5,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Mg,ion,umol/l,987.4511417403826,False,24,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,NO2,ion,umol/l,0.0,True,"<0,1",36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,NO3,ion,umol/l,4.19327785304174,False,0.26,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Na,ion,umol/l,2609.830361026534,False,60,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,O2_mg_per_l,direct,mg/l,3.4,False,3.4,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,SO4,ion,umol/l,1665.6256506350198,False,160,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,Si,ion,umol/l,210.0690735597807,False,5.9,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,pH_field,direct,pH,7.23,False,7.23,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,pH_lab,direct,pH,7.42,False,7.42,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,sum_anions_meq_per_l,direct,meq/l,12.7229921322399,False,12.7229921322399,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,sum_cations_meq_per_l,direct,meq/l,13.1840711203187,False,13.1840711203187,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,temp_air_degC,direct,degC,18.0,False,18,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,temp_pH_lab_degC,direct,degC,20.0,False,20,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-08-30,temp_water_field_degC,direct,degC,19.7,False,19.7,36.0,AP2246953,CDIFUE21_AB2211254.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,107
200.D,2022-09-13,Al,ion,umol/l,0.0,True,"<0,02",12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Ca,ion,umol/l,3243.674834073556,False,130,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Cl,ion,umol/l,2453.953121033481,False,87,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,DOC,ion,umol/l,532.8448921821665,False,6.4,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,EC_field_uS_per_cm_25degC,direct,uS/cm,880.0,False,880,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,EC_lab_uS_per_cm_25degC,direct,uS/cm,889.0,False,889,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Fe,ion,umol/l,0.0,True,"<0,005",12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,HCO3,ion,umol/l,5064.162446531294,False,309,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,HCO3_hardness_dH,direct,dH,14.2,False,14.2,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,K,ion,umol/l,86.96096987058162,False,3.4,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Kb8.2_mmol_per_l,direct,mmol/l,0.35,False,0.35,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Ks4.3_mmol_per_l,direct,mmol/l,5.1,False,5.1,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Mg,ion,umol/l,699.444558732771,False,17,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,NO2,ion,umol/l,0.0,True,"<0,1",12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,NO3,ion,umol/l,3.386878265918328,False,0.21,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Na,ion,umol/l,1652.892561983471,False,38,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,O2_mg_per_l,direct,mg/l,7.9,False,7.9,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,SO4,ion,umol/l,916.0941078492608,False,88,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,Si,ion,umol/l,170.90365306558428,False,4.8,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,pH_field,direct,pH,7.32,False,7.32,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,pH_lab,direct,pH,7.58,False,7.58,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,sum_anions_meq_per_l,direct,meq/l,9.30299842595144,False,9.30299842595144,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,sum_cations_meq_per_l,direct,meq/l,9.63830738951512,False,9.63830738951512,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,temp_air_degC,direct,degC,22.0,False,22,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,temp_pH_lab_degC,direct,degC,17.7,False,17.7,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-09-13,temp_water_field_degC,direct,degC,17.0,False,17,12.0,AP2249482,CDIFUE21_AB2211845.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,121
200.D,2022-10-11,Al,ion,umol/l,0.0,True,"<0,02",10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Ca,ion,umol/l,2744.6479365237788,False,110,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Cl,ion,umol/l,2369.3340478943956,False,84,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,DOC,ion,umol/l,832.570144034635,False,10,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,EC_field_uS_per_cm_25degC,direct,uS/cm,920.0,False,920,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,EC_lab_uS_per_cm_25degC,direct,uS/cm,858.0,False,858,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Fe,ion,umol/l,0.0,True,"<0,005",10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,HCO3,ion,umol/l,4982.2180703738295,False,304,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,HCO3_hardness_dH,direct,dH,14.0,False,14,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,K,ion,umol/l,94.63399662386824,False,3.7,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Kb8.2_mmol_per_l,direct,mmol/l,0.23,False,0.23,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Ks4.3_mmol_per_l,direct,mmol/l,5.0,False,5,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Mg,ion,umol/l,699.444558732771,False,17,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,NO2,ion,umol/l,0.0,True,"<0,1",10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,NO3,ion,umol/l,5.483517192439198,False,0.34,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Na,ion,umol/l,1826.8812527185737,False,42,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,O2_mg_per_l,direct,mg/l,8.5,False,8.5,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,SO4,ion,umol/l,843.2229856339789,False,81,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,Si,ion,umol/l,188.70611692658264,False,5.3,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,pH_field,direct,pH,7.61,False,7.61,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,pH_lab,direct,pH,7.62,False,7.62,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,sum_anions_meq_per_l,direct,meq/l,8.99278761144338,False,8.99278761144338,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,sum_cations_meq_per_l,direct,meq/l,8.81989306726448,False,8.81989306726448,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,temp_air_degC,direct,degC,20.0,False,20,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,temp_pH_lab_degC,direct,degC,17.6,False,17.6,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-10-11,temp_water_field_degC,direct,degC,12.9,False,12.9,10.5,AP2255727,CDIFUE21_AB2213261.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,149
200.D,2022-11-15,Al,ion,umol/l,0.0,True,"<0,02",9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Ca,ion,umol/l,2994.1613852986675,False,120,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Cl,ion,umol/l,3102.6993484331365,False,110,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,DOC,ion,umol/l,915.8271584380984,False,11,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,EC_field_uS_per_cm_25degC,direct,uS/cm,1010.0,False,1010,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,EC_lab_uS_per_cm_25degC,direct,uS/cm,997.0,False,997,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Fe,ion,umol/l,0.0,True,"<0,005",9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,HCO3,ion,umol/l,4474.162938197552,False,273,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,HCO3_hardness_dH,direct,dH,12.5,False,12.5,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,K,ion,umol/l,332.49782597575324,False,13,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Kb8.2_mmol_per_l,direct,mmol/l,0.11,False,0.11,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Ks4.3_mmol_per_l,direct,mmol/l,4.48,False,4.48,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Mg,ion,umol/l,740.588356305287,False,18,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,NO2,ion,umol/l,0.0,True,"<0,1",9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,NO3,ion,umol/l,4.515837687891104,False,0.28,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Na,ion,umol/l,2218.3558068725533,False,51,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,O2_mg_per_l,direct,mg/l,10.0,False,10,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,SO4,ion,umol/l,1353.3208411409537,False,130,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,Si,ion,umol/l,170.90365306558428,False,4.8,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,pH_field,direct,pH,7.77,False,7.77,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,pH_lab,direct,pH,7.77,False,7.77,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,sum_anions_meq_per_l,direct,meq/l,10.2368508477269,False,10.2368508477269,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,sum_cations_meq_per_l,direct,meq/l,10.0313536042436,False,10.0313536042436,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,temp_air_degC,direct,degC,10.0,False,10,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,temp_pH_lab_degC,direct,degC,17.4,False,17.4,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-11-15,temp_water_field_degC,direct,degC,9.2,False,9.2,9.0,AP2264430,CDIFUE21_AB2215317.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,184
200.D,2022-12-12,Al,ion,umol/l,0.0,True,"<0,02",18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,Ca,ion,umol/l,2495.1344877488896,False,100,18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,Cl,ion,umol/l,2736.016698163766,False,97,18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,DOC,ion,umol/l,965.7813670801766,False,11.6,18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,EC_field_uS_per_cm_25degC,direct,uS/cm,850.0,False,850,18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,EC_lab_uS_per_cm_25degC,direct,uS/cm,855.0,False,855,18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,Fe,ion,umol/l,0.0,True,"<0,005",18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
200.D,2022-12-12,HCO3,ion,umol/l,3261.386171067079,False,199,18.0,AP2272004,CDIFUE21_AB2216942.xlsx,200,200,200 t/ha,FUERTH2022,False,2022,2022-05-15,211
