variant,treatment,treatment_label,treatment_group,treatment_group_label,soil,soil_name,sensor,phase,experiment_start_date,date,days,TA_umol_per_l,sampling_interval_days,rain_interval_mm,temp_mean_interval_C,rain_interval_onsite_mm,temp_mean_interval_onsite_C,TA_flux_mmol_per_m2_pumped,TA_cum_mmol_per_m2_pumped,TA_CO2_t_per_ha_per_yr_pumped,TA_CO2cum_t_per_ha_pumped,TA_flux_mmol_per_m2_avgBD,TA_cum_mmol_per_m2_avgBD,TA_CO2_t_per_ha_per_yr_avgBD,TA_CO2cum_t_per_ha_avgBD,TA_flux_mmol_per_m2_dumpmodel,TA_cum_mmol_per_m2_dumpmodel,TA_CO2_t_per_ha_per_yr_dumpmodel,TA_CO2cum_t_per_ha_dumpmodel
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3966.1078060212726,27.0,44.30000000000001,2.8000000000000003,39.0,,190.49039955028277,1090.5666199301154,1.1340731113846352,0.4799474637650444,190.49039955028277,1090.5666199301154,1.1340731113846352,0.4799474637650444,190.49039955028277,1090.5666199301154,1.1340731113846352,0.4799474637650444
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3326.941671993051,36.0,64.39999999999999,4.558333333333334,47.2,,188.4720651621679,1279.0386850922832,0.8415428094492788,0.5628921349222629,188.4720651621679,1279.0386850922832,0.8415428094492788,0.5628921349222629,188.4720651621679,1279.0386850922832,0.8415428094492788,0.5628921349222629
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,3064.719668289165,28.0,37.0,0.2178571428571428,8.199999999999996,,120.77712978479468,1399.815814877078,0.6933593847826144,0.6160449419692533,120.77712978479468,1399.815814877078,0.6933593847826144,0.6160449419692533,120.77712978479468,1399.815814877078,0.6933593847826144,0.6160449419692533
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2802.4976645852794,27.0,50.099999999999994,4.725925925925925,32.2,,75.92973968088195,1475.74555455796,0.4520431283141554,0.6494608611054126,75.92973968088195,1475.74555455796,0.4520431283141554,0.6494608611054126,75.92973968088195,1475.74555455796,0.4520431283141554,0.6494608611054126
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,3244.997295835587,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,111.8964584770892,1587.642013035049,0.5139016616624084,0.6987053735165947,111.8964584770892,1587.642013035049,0.5139016616624084,0.6987053735165947,111.8964584770892,1587.642013035049,0.5139016616624084,0.6987053735165947
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3474.441549076487,29.0,62.2,11.820689655172414,29.6,,25.67321341682133,1613.3152264518706,0.1423029679629448,0.7100038980092037,25.67321341682133,1613.3152264518706,0.1423029679629448,0.7100038980092037,25.67321341682133,1613.3152264518706,0.1423029679629448,0.7100038980092037
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,,35.0,62.6,17.525714285714287,14.8,,,,,,,,,,,,,
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4752.773817132929,84.0,280.0,19.81785714285714,65.6,,93.65071560853065,1706.9659420604012,0.1792105361737594,0.7512186414413619,93.65071560853065,1706.9659420604012,0.1792105361737594,0.7512186414413619,93.65071560853065,1706.9659420604012,0.1792105361737594,0.7512186414413619
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3425.274923382008,84.0,153.9,9.974999999999998,107.2,,244.6624945272863,1951.6284365876877,0.4681875257539468,0.8588921586578753,244.6624945272863,1951.6284365876877,0.4681875257539468,0.8588921586578753,244.6624945272863,1951.6284365876877,0.4681875257539468,0.8588921586578753
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3326.941671993051,163.0,269.5,7.470552147239263,185.4,,712.9160725699394,2664.544509157626,0.7030440328608006,1.1726393930351795,712.9160725699394,2664.544509157626,0.7030440328608006,1.1726393930351795,1569.234803415441,3520.863240003129,1.5475049688832567,1.549496703292977
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,4097.218807873215,105.0,241.1,19.176190476190477,92.3,21.283783783783782,302.75015821723264,2967.2946673748593,0.463475524587309,1.3058767101650015,302.75015821723264,2967.2946673748593,0.463475524587309,1.3058767101650015,302.75015821723264,3823.6133982203614,0.463475524587309,1.6827340204227987
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,3753.0524280118657,103.0,215.9,10.216504854368932,199.4,10.33883495145631,351.27091690751445,3318.565584282374,0.5481970505769193,1.4604675279868298,351.27091690751445,3318.565584282374,0.5481970505769193,1.4604675279868298,351.27091690751445,4174.884315127876,0.5481970505769193,1.8373248382446268
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,2999.164167363194,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,236.3873235360153,3554.952907818389,0.5351771465882529,1.5644992252017949,236.3873235360153,3554.952907818389,0.5351771465882529,1.5644992252017949,236.3873235360153,4411.271638663891,0.5351771465882529,1.941356535459592
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,2196.1092810200435,36.0,39.099999999999994,17.861111111111114,37.2,,13.56320708813202,13.56320708813202,0.0605608018794083,0.005969031807416,13.56320708813202,13.56320708813202,0.0605608018794083,0.005969031807416,13.56320708813202,13.56320708813202,0.0605608018794083,0.005969031807416
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,2622.2200370388578,15.0,8.4,21.12666666666667,13.4,,13.56320708813202,27.12641417626404,0.1453459245105801,0.011938063614832,13.56320708813202,27.12641417626404,0.1453459245105801,0.011938063614832,13.56320708813202,27.12641417626404,0.1453459245105801,0.011938063614832
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,4375.8296868085945,13.0,5.1,18.661538461538463,3.1999999999999997,,32.33371689760045,59.460131073864495,0.3998011179016988,0.026167809084297,32.33371689760045,59.460131073864495,0.3998011179016988,0.026167809084297,32.33371689760045,59.460131073864495,0.3998011179016988,0.026167809084297
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,4474.162938197552,14.0,8.1,22.73571428571429,8.0,,71.63068743419726,131.09081850806174,0.82243731838018,0.0576917583172128,71.63068743419726,131.09081850806174,0.82243731838018,0.0576917583172128,71.63068743419726,131.09081850806174,0.82243731838018,0.0576917583172128
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4523.329563892029,15.0,2.4,22.246666666666663,2.8000000000000007,,22.282411644788315,153.37323015285006,0.2387825902673815,0.0674980248579677,22.282411644788315,153.37323015285006,0.2387825902673815,0.0674980248579677,22.282411644788315,153.37323015285006,0.2387825902673815,0.0674980248579677
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,4113.607683104708,14.0,77.0,20.00714285714286,29.000000000000004,,364.7533906201219,518.1266207729719,4.187964840170924,0.2280223445359772,364.7533906201219,518.1266207729719,4.187964840170924,0.2280223445359772,364.7533906201219,518.1266207729719,4.187964840170924,0.2280223445359772
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,3916.941180326794,14.0,34.8,17.264285714285716,21.4,,9.647638375189146,527.774259148161,0.1107706503763668,0.2322681737085142,9.647638375189146,527.774259148161,0.1107706503763668,0.2322681737085142,9.647638375189146,527.774259148161,0.1107706503763668,0.2322681737085142
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,6932.49422292148,28.0,82.9,10.832142857142856,76.6,,119.52576246416344,647.3000216123245,0.6861755141515109,0.2848702665113679,119.52576246416344,647.3000216123245,0.6861755141515109,0.2848702665113679,119.52576246416344,647.3000216123245,0.6861755141515109,0.2848702665113679
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,5965.550584263402,35.0,39.5,11.151428571428571,36.6,,102.85432041833452,750.154342030659,0.4723742546593854,0.3301354243842727,102.85432041833452,750.154342030659,0.4723742546593854,0.3301354243842727,102.85432041833452,750.154342030659,0.4723742546593854,0.3301354243842727
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,4556.107314355016,27.0,44.30000000000001,2.8000000000000003,39.0,,213.2168447604564,963.3711867911154,1.26937363304379,0.4239700255949019,213.2168447604564,963.3711867911154,1.26937363304379,0.4239700255949019,213.2168447604564,963.3711867911154,1.26937363304379,0.4239700255949019
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3490.8304243079797,36.0,64.39999999999999,4.558333333333334,47.2,,206.35450784086575,1169.7256946319812,0.9213893428795704,0.5147845809505885,206.35450784086575,1169.7256946319812,0.9213893428795704,0.5147845809505885,206.35450784086575,1169.7256946319812,0.9213893428795704,0.5147845809505885
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,3261.386171067079,28.0,37.0,0.2178571428571428,8.199999999999996,,128.52753383515582,1298.253228467137,0.7378530351429959,0.5713482633161022,128.52753383515582,1298.253228467137,0.7378530351429959,0.5713482633161022,128.52753383515582,1298.253228467137,0.7378530351429959,0.5713482633161022
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2884.442040742744,27.0,50.099999999999994,4.725925925925925,32.2,,78.14990750780832,1376.4031359749454,0.4652607636449787,0.6057412561112137,78.14990750780832,1376.4031359749454,0.4652607636449787,0.6057412561112137,78.14990750780832,1376.4031359749454,0.4652607636449787,0.6057412561112137
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,3376.1082976875296,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,108.1019898274332,1484.5051258023786,0.4964749819379255,0.6533158608143688,108.1019898274332,1484.5051258023786,0.4964749819379255,0.6533158608143688,108.1019898274332,1484.5051258023786,0.4964749819379255,0.6533158608143688
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3507.219299539473,29.0,62.2,11.820689655172414,29.6,,25.91541354339512,1510.4205393457737,0.1436454487927839,0.6647209751606815,25.91541354339512,1510.4205393457737,0.1436454487927839,0.6647209751606815,25.91541354339512,1510.4205393457737,0.1436454487927839,0.6647209751606815
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,,35.0,62.6,17.525714285714287,14.8,,,,,,,,,,,,,
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,6899.716472458495,84.0,280.0,19.81785714285714,65.6,,161.44656770530963,1671.8671070510834,0.3089450600978238,0.7357719951421112,161.44656770530963,1671.8671070510834,0.3089450600978238,0.7357719951421112,161.44656770530963,1671.8671070510834,0.3089450600978238,0.7357719951421112
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,4146.385433567694,84.0,153.9,9.974999999999998,107.2,,275.74484410425555,1947.6119511553388,0.5276668847426516,0.857124543583953,275.74484410425555,1947.6119511553388,0.5276668847426516,0.857124543583953,275.74484410425555,1947.6119511553388,0.5276668847426516,0.857124543583953
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3916.941180326794,163.0,269.5,7.470552147239263,185.4,,800.7539851406992,2748.365936296038,0.7896656180204804,1.2095283649045232,800.7539851406992,2748.365936296038,0.7896656180204804,1.2095283649045232,1505.031586529507,3452.643537684846,1.484190800134879,1.5194738944997237
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,5883.606208105937,105.0,241.1,19.176190476190477,92.3,21.283783783783782,333.307740853292,3081.67367714933,0.5102556542023214,1.3562137685766489,333.307740853292,3081.67367714933,0.5102556542023214,1.3562137685766489,333.307740853292,3785.9512785381376,0.5102556542023214,1.666159298171849
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,5703.328580559516,103.0,215.9,10.216504854368932,199.4,10.33883495145631,604.0471156750226,3685.720792824353,0.9426822184363388,1.622048863714069,604.0471156750226,3685.720792824353,0.9426822184363388,1.622048863714069,604.0471156750226,4389.99839421316,0.9426822184363388,1.9319943933092696
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,3966.1078060212726,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,268.6403070580911,3954.361099882444,0.6081973890957688,1.7402747764472646,268.6403070580911,3954.361099882444,0.6081973890957688,1.7402747764472646,268.6403070580911,4658.638701271251,0.6081973890957688,2.0502203060424646
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-09-24,1228,4998.606945605323,217.0,385.0,14.575576036866355,339.29999999999995,14.855299539170506,135.43023744250874,4089.791337324953,0.1003200248380917,1.7998762696433384,135.43023744250874,4089.791337324953,0.1003200248380917,1.7998762696433384,135.43023744250874,4794.06893871376,0.1003200248380917,2.109821799238538
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-12-15,1310,4883.884818984873,82.0,92.9,6.917073170731709,91.9,7.129268292682928,348.8489156417766,4438.640252966729,0.6838411801069433,1.953401188928128,348.8489156417766,4438.640252966729,0.6838411801069433,1.953401188928128,348.8489156417766,5142.917854355537,0.6838411801069433,2.263346718523328
400.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2026-02-25,1382,4195.552059262172,72.0,120.2,0.9611111111111108,61.8,1.2208333333333334,444.35649888737294,4882.9967518541025,0.9920436117388802,2.1489580405234716,444.35649888737294,4882.9967518541025,0.9920436117388802,2.1489580405234716,444.35649888737294,5587.2743532429095,0.9920436117388802,2.4589035701186717
